stop_id,auth_name,bearing_code,jurisdiction,kcm_managed_equipment,route_list,num_shelters,yrly_rel,yrly_rel_mins,stop_name
60350,King County,W,RNT,YES,160 906,0,NA,NA,SE Carr Rd & 98th Ave S
60790,Kent,N,KNT,YES,A,0,NA,NA,Pacific Hwy S & S 246th St
60806,Federal Way,W,FDY,YES,903,0,NA,NA,S 333rd St & 9th Ave S
60808,Federal Way,W,FDY,YES,903,0,NA,NA,S 333rd St & 8th Ave S
53501,SeaTac,E,STC,YES,161,1,NA,NA,S 188th St & International Blvd
53502,SeaTac,E,STC,YES,161,0,NA,NA,S 188th St & 42nd Ave S
53505,SeaTac,E,STC,YES,161,0,NA,NA,S 188th St & 36th Ave S
68690,Bellevue,N,BEL,YES,226,0,NA,NA,156th Ave SE & SE 4th St
68700,Bellevue,N,BEL,YES,226 245,0,NA,NA,156th Ave NE & Main St
68710,Bellevue,N,BEL,YES,226 245,0,NA,NA,156th Ave NE & NE 1st St
68720,Bellevue,N,BEL,YES,226 245,0,NA,NA,156th Ave NE & NE 4th St
68770,Bellevue,N,BEL,YES,245,1,NA,NA,156th Ave NE & NE 13th St
68780,Bellevue,N,BEL,YES,245 B,1,NA,NA,156th Ave NE & NE 15th St
69928,Kenmore,N,KEN,YES,225,0,NA,NA,84th Ave NE & NE 155th St
69940,Kenmore,W,KEN,YES,225,0,NA,NA,NE 155th St & 81st Ave NE
64955,King County,S,BEL,YES,241,0,NA,NA,146th Ave SE & SE Eastgate Dr
64956,King County,N,BEL,YES,241,0,NA,NA,146th Ave SE & SE Eastgate Dr
64957,King County,W,BEL,YES,241,0,NA,NA,SE Allen Rd & 146th Ave SE
64958,King County,E,BEL,YES,241,0,NA,NA,SE Allen Rd & 146th Ave SE
64970,King County,E,BEL,YES,271,0,NA,NA,SE Newport Way & 152nd Ave SE
64980,Bellevue,E,BEL,YES,271,0,NA,NA,SE Newport Way & 156th Ave SE
64990,King County,E,BEL,YES,271,0,NA,NA,SE Newport Way & 161st Ave SE
66840,Bellevue,S,BEL,YES,221,0,NA,NA,164th Ave SE & Lake Hills Blvd
66850,Bellevue,S,BEL,YES,221,0,NA,NA,164th Ave SE & SE 7th St
60810,Des Moines,N,DES,YES,A,1,NA,NA,Pacific Hwy S & S 224th St
60815,Federal Way,E,FDY,YES,903,0,NA,NA,S 333rd St & 8th Ave S
60817,Federal Way,S,FDY,YES,903,0,NA,NA,S 332nd St & S 333rd St
61478,Tacoma,W,TAC,YES,182,0,NA,NA,29th St NE & 62nd Ave NE
61480,Federal Way,N,FDY,YES,187,0,NA,NA,35th Ave SW & SW 336th St
61490,Federal Way,N,FDY,YES,187,0,NA,NA,35th Ave SW & SW 332nd Pl
61493,Tacoma,E,TAC,NO,182,0,NA,NA,29th St NE & 62nd Ave NE
61500,Federal Way,N,FDY,YES,187,0,NA,NA,35th Ave SW & SW 328th Pl
53511,SeaTac,E,STC,YES,161,0,NA,NA,S 188th St & 46th Ave S
55240,Seattle,S,SEA,YES,107,0,NA,NA,51st Ave S & S Gazelle St
55250,Seattle,S,SEA,YES,107,0,NA,NA,51st Ave S & S Ryan St
55260,Seattle,S,KC,YES,107,0,NA,NA,51st Ave S & S 107th St
55280,Seattle,S,KC,YES,107,0,NA,NA,51st Ave S & Beacon Ave S
55290,Seattle,E,SEA,YES,107,0,NA,NA,S Leo St & Beacon Ave S
55300,Seattle,E,SEA,YES,107,0,NA,NA,S Leo St & 53rd Ave S
55310,Seattle,E,SEA,YES,107,0,NA,NA,S Leo St & 55th Ave S
55320,Seattle,E,SEA,YES,107,0,NA,NA,S Leo St & 56th Ave S
55330,Seattle,S,SEA,YES,107,1,NA,NA,56th Ave S & S Avon St
55340,Seattle,E,SEA,YES,107,0,NA,NA,S Avon St & 59th Ave S
55350,Seattle,S,KC,YES,107,0,NA,NA,59th Ave S & S Augusta St
55360,Seattle,S,KC,YES,107,0,NA,NA,59th Ave S & S 118th St
69950,Kenmore,W,KEN,YES,225,0,NA,NA,NE 155th Pl & 76th Pl NE
69960,Kenmore,W,KEN,YES,225,0,NA,NA,NE 155th St & 74th Ave NE
69970,Kenmore,W,KEN,YES,225,0,NA,NA,NE 153rd Pl & 72nd Ave NE
69980,Kenmore,W,KEN,YES,225,0,NA,NA,NE 153rd Pl & 70th Ave NE
69990,Kenmore,W,KEN,YES,225,0,NA,NA,NE 153rd Pl & Juanita Dr NE
70718,King County,E,SHL,YES,331,0,NA,NA,N 200th St & Fremont Ave N
70720,King County,E,SHL,YES,331,0,NA,NA,N 200th St & Whitman Ave N
36400,Seattle,E,SEA,YES,128,1,NA,NA,SW Morgan St & 42nd Ave SW
36410,Seattle,E,SEA,YES,128,0,NA,NA,SW Morgan St & 40th Ave SW
36420,Seattle,E,SEA,YES,128,0,NA,NA,SW Morgan St & 38th Ave SW
36430,Seattle,E,SEA,YES,128,0,NA,NA,SW Morgan St & 36th Ave SW
37970,Seattle,W,SEA,YES,62,0,NA,NA,NE 65th St & 28th Ave NE
37980,Seattle,W,SEA,YES,62,1,NA,NA,NE 65th St & 26th Ave NE
37990,Seattle,W,SEA,YES,62,0,NA,NA,NE 65th St & 25th Ave NE
38000,Seattle,W,SEA,YES,62,1,NA,NA,NE 65th St & Ravenna Ave NE
38020,Seattle,W,SEA,YES,62,0,NA,NA,NE 65th St & 18th Ave NE
38022,Seattle,S,SEA,YES,45,1,NA,NA,University Way NE & NE Ravenna Blvd
56275,Seattle,S,SEA,YES,106,0,NA,NA,Renton Ave S & S Roxbury St
57177,Kent,W,KNT,YES,914,0,NA,NA,Access Rd & 64th Ave S
59070,Auburn,N,AUB,YES,181,0,NA,NA,112th Ave SE & SE 320th St
59073,Kent,E,KNT,YES,165,0,NA,NA,SE 278th Pl & 132nd Ave SE
59077,Kent,N,KNT,YES,165,1,NA,NA,132nd Ave SE & SE 274th St
59084,Auburn,W,AUB,YES,181,0,NA,NA,Lea Hill Rd SE & 106th Pl SE
59086,Auburn,W,AUB,YES,181,0,NA,NA,Lea Hill Rd SE & 107th Pl SE
59833,Tukwila,E,TUK,YES,906 F,0,NA,NA,Strander Blvd & Andover Park E
63270,Mercer Island,N,MI,YES,204,0,NA,NA,Island Crest Way & SE 68th St
63280,Mercer Island,N,MI,YES,204 630,0,NA,NA,Island Crest Way & SE 63rd St
63290,Mercer Island,N,MI,YES,204 630,0,NA,NA,Island Crest Way & SE 61st St
63300,Mercer Island,N,MI,YES,204 630,0,NA,NA,Island Crest Way & SE 58th St
63305,Mercer Island,N,MI,YES,204 630,0,NA,NA,Island Crest Way & SE 54th Pl
63310,Mercer Island,N,MI,YES,204 630,0,NA,NA,Island Crest Way & SE 53rd St
63320,Mercer Island,N,MI,YES,204 630,0,NA,NA,Island Crest Way & SE 48th St
63330,Mercer Island,N,MI,YES,204 630,1,NA,NA,Island Crest Way & SE 47th St
63340,Mercer Island,N,MI,YES,204 630,0,NA,NA,Island Crest Way & 86th Ave SE
57178,Kent,N,KNT,YES,914,0,NA,NA,Access Rd & 64th Ave S
57180,State Dept. of Transportation,N,KNT,YES,160,1,NA,NA,108th Ave SE & SE 224th St
57181,Kent,S,KNT,YES,914,0,NA,NA,104th Ave SE & SE 264th St
57182,Kent,N,KNT,YES,914,0,NA,NA,State Ave N & E Ward St
57183,Kent,N,KNT,YES,914,0,NA,NA,Kent Senior Center AcRd & Kennebeck Ave N
57185,State Dept. of Transportation,N,KNT,YES,160,0,NA,NA,108th Ave SE & SE 220th Pl
57187,Kent,W,KNT,YES,165,0,NA,NA,W Smith St & 4th Ave N
57188,Kent,E,KNT,YES,165 914,0,NA,NA,W Meeker St & Washington Ave S
57619,Auburn,W,AUB,YES,184,0,NA,NA,37th St SE & M St SE
57620,Auburn,W,AUB,YES,184,0,NA,NA,37th St SE & I St SE
45340,Renton,N,RNT,YES,106,1,NA,NA,Rainier Ave S & SW Victoria St
45350,Renton,W,RNT,YES,106,1,NA,NA,Renton Ave Ext & Hardie Ave NW
45360,Renton,N,RNT,YES,107,0,NA,NA,Taylor Ave NW & NW 2nd St
46595,Renton,S,RNT,YES,F,1,NA,NA,Logan Ave N & N 10th St
46600,Renton,E,RNT,YES,105 240,1,NA,NA,NE 12th St & Lynnwood Ave NE
46610,Renton,E,RNT,YES,105 240,0,NA,NA,NE 12th St & Olympia Ave NE
46620,Renton,E,RNT,YES,105 240,0,NA,NA,NE 12th St & Redmond Ave NE
46630,Renton,E,RNT,YES,105 240,0,NA,NA,NE 12th St & NE 11th Pl
46640,Renton,S,RNT,YES,105,1,NA,NA,Union Ave NE & NE 12th St
66860,Bellevue,S,BEL,YES,221,0,NA,NA,164th Ave SE & SE 9th St
66870,Bellevue,S,BEL,YES,221,0,NA,NA,164th Ave SE & SE 12th St
66871,Redmond,W,RED,YES,269 B,0,NA,NA,NE 31st St & 156th Ave NE
66874,Unknown,S,RED,UNK,221 249 269 B,0,NA,NA,152nd Ave NE & NE 36th St
66875,Unknown,N,RED,YES,221 249 269 B,0,NA,NA,152nd Ave NE & NE 31st St
66890,Bellevue,E,BEL,YES,221,0,NA,NA,SE 14th St & 168th Ave SE
66900,Bellevue,S,BEL,YES,221,0,NA,NA,168th Ave SE & SE 16th St
64364,State Dept. of Transportation,N,CAR,YES,629,0,NA,NA,Tolt Ave & NE 40th St
64366,State Dept. of Transportation,S,CAR,YES,629,0,NA,NA,Tolt Ave & NE 40th St
64370,King County,E,KC,YES,629,1,NA,NA,SE 42nd Pl & 334th Pl SE
64375,King County,S,KC,YES,629,0,NA,NA,Kelly Rd NE & 320th Way NE
64378,King County,N,KC,YES,629,0,NA,NA,NE Big Rock Rd & NE 109th St
64379,King County,N,KC,YES,629,0,NA,NA,NE Big Rock Rd & NE 117th St
64380,State Dept. of Transportation,E,KC,YES,629,0,NA,NA,SE Redmond Fall City Rd & 337th Pl SE
57621,Auburn,W,AUB,YES,184,0,NA,NA,37th St SE & I St SE
57622,Auburn,W,AUB,YES,184,0,NA,NA,37th St SE & D St SE
57623,Auburn,S,AUB,YES,184,0,NA,NA,D St SE & D Pl SE
57631,Auburn,S,AUB,YES,184,0,NA,NA,F St SE & 21st St SE
57632,Auburn,S,AUB,YES,184,0,NA,NA,F St SE & 25th St SE
57650,Auburn,E,AUB,YES,184,0,NA,NA,29th St SE & I St SE
58148,Kent,S,KNT,YES,160,0,NA,NA,Central Ave S & E Meeker St
58150,Kent,S,KNT,YES,160,0,NA,NA,Central Ave S & E Russell St
46650,Renton,S,RNT,YES,105,0,NA,NA,Union Ave NE & NE 11th St
46660,Renton,S,RNT,YES,105,0,NA,NA,Union Ave NE & NE 10th St
46670,Renton,S,RNT,YES,105,0,NA,NA,Union Ave NE & NE 8th St
46672,Renton,S,RNT,YES,105,0,NA,NA,Union Ave NE & NE 7th St
47973,Kent,E,KNT,YES,183,0,NA,NA,S 272nd St & I-5 Ramp
47974,Federal Way,E,KNT,YES,183,1,NA,NA,S 272nd St & S Star Lake Rd
62288,Kent,E,KNT,YES,168,0,NA,NA,SE 272nd St & 152nd Ave SE
62290,Kent,E,KNT,YES,168,0,NA,NA,SE 272nd St & 156th Ave SE
62293,Covington,E,COV,YES,168,0,NA,NA,SE 272nd St & 172nd Ave SE
62294,State Dept. of Transportation,E,COV,YES,168,0,NA,NA,SE 272nd St & 164th Ave SE
64835,King County,E,BEL,YES,245,1,NA,NA,SE 41st Pl & 124th Ave SE
64870,Bellevue,E,BEL,YES,241 989EN,1,NA,NA,SE Allen Rd & SE Newport Way
58170,Kent,S,KNT,YES,160,0,NA,NA,Central Ave S & S 259th St
58180,Kent,S,KNT,YES,160,0,NA,NA,Central Ave S & S 259th St
58190,Kent,S,KNT,YES,160,0,NA,NA,Central Ave S & S 262nd St
58210,Kent,S,KNT,YES,160,1,NA,NA,Central Ave S & S 266th St
58220,Auburn,S,AUB,YES,160,0,NA,NA,Auburn Way N & S 277th St
58230,Auburn,S,AUB,YES,160,0,NA,NA,Auburn Way N & 85th Ave S
58235,Auburn,S,AUB,YES,160,1,NA,NA,Auburn Way N & 42nd St NE
58240,Auburn,S,AUB,YES,160,0,NA,NA,Auburn Way N & 45th St NE
59047,Auburn,N,AUB,YES,165,0,NA,NA,124th Ave SE & SE 316th St
59050,Auburn,W,AUB,YES,181,0,NA,NA,SE 320th St & 104th Ave SE
59053,Auburn,N,AUB,YES,165,1,NA,NA,124th Ave SE & SE 312th St
49450,SeaTac,E,STC,YES,132,0,NA,NA,S 128th St & 20th Ave S
49460,SeaTac,E,STC,YES,132,0,NA,NA,S 128th St & 22nd Ave S
49470,SeaTac,E,STC,YES,132,0,NA,NA,S 128th St & 24th Ave S
49480,SeaTac,E,STC,YES,132,0,NA,NA,S 128th St & 26th Ave S
49500,King County,N,BUR,YES,128 132,0,NA,NA,Military Rd S & S 125th Pl
49510,King County,N,BUR,YES,128 132,0,NA,NA,Military Rd S & S 123rd St
49520,King County,N,BUR,YES,128 132,0,NA,NA,Military Rd S & S 122nd St
59841,Renton,W,RNT,YES,101 102 148 153 160,1,NA,NA,S Grady Way & Talbot Rd S
60374,Renton,W,RNT,YES,906,0,NA,NA,SW 43rd St & Lind Ave SW
60375,Renton,W,RNT,YES,906,0,NA,NA,SW 43rd St & Oakesdale Ave SW
60376,Renton,W,RNT,YES,906,0,NA,NA,SW 43rd St & Oakesdale Ave SW
60378,Tukwila,W,TUK,YES,906,0,NA,NA,S 180th St & 72nd Ave S
60380,Tukwila,N,TUK,YES,150,0,NA,NA,Andover Park W & S 180th St
65927,Clyde Hill,E,CH,YES,246,0,NA,NA,NE 24th St & 96th Ave NE
65928,Clyde Hill,W,CH,YES,246,0,NA,NA,NE 24th St & 92nd Ave NE
65930,Clyde Hill,N,CH,YES,246,0,NA,NA,92nd Ave NE & NE 28th Pl
65931,Clyde Hill,S,CH,YES,246,0,NA,NA,92nd Ave NE & NE 28th St
66700,Bellevue,E,BEL,YES,226 249,1,NA,NA,NE 24th St & 162nd Ave NE
59057,Auburn,N,AUB,YES,165,1,NA,NA,124th Ave SE & SE 310th St
59059,Auburn,N,AUB,YES,165,0,NA,NA,124th Ave SE & SE 304th St
59060,Auburn,N,AUB,YES,181,0,NA,NA,112th Ave SE & SE 312th St
59061,Auburn,N,AUB,YES,165,0,NA,NA,124th Ave SE & SE 300th Way
59062,Kent,S,KNT,YES,165,0,NA,NA,124th Ave SE & SE 282nd St
59063,Kent,E,KNT,YES,165,0,NA,NA,SE 277th Pl & 124th Ave SE
59785,Renton,W,RNT,YES,102 148,0,NA,NA,S Puget Dr & Rolling Hills Ave SE
49530,King County,W,BUR,YES,128 132,1,NA,NA,S 120th St & 23rd Ave S
49540,King County,W,BUR,YES,128 132,0,NA,NA,S 120th St & 22nd Ave S
34730,Seattle,N,SEA,YES,50,0,NA,NA,Seward Park Ave S & S Juneau St
34740,Seattle,N,SEA,YES,50,0,NA,NA,Seward Park Ave S & S Orcas St
34750,Seattle,N,SEA,YES,50,0,NA,NA,Seward Park Ave S & 56th Ave S
34760,Seattle,W,SEA,YES,50,0,NA,NA,S Dawson St & 54th Ave S
67990,Bellevue,N,BEL,YES,249 550E 556E,0,NA,NA,Bellevue Way SE & SE 10th St
68010,Bellevue,N,BEL,YES,249,0,NA,NA,Bellevue Way SE & SE 6th St
68620,Bellevue,N,BEL,YES,226,1,NA,NA,148th Ave SE & SE 22nd St
59800,Renton,W,RNT,YES,102 148,1,NA,NA,S Puget Dr & Grant Ave S
59810,Renton,W,RNT,YES,102 148,1,NA,NA,S Puget Dr & Benson Rd S
59828,Renton,E,RNT,YES,160,0,NA,NA,S 21st St & Smithers Ave S
59830,Renton,N,RNT,YES,102 148 160,0,NA,NA,Talbot Rd S & S Renton Village Pl
60359,Renton,N,RNT,YES,160,0,NA,NA,Talbot Rd S & S 32nd St
60360,Renton,W,RNT,YES,906,1,NA,NA,S 43rd St & Talbot Rd S
60361,Renton,N,RNT,YES,160,1,NA,NA,Talbot Rd S & S Carr Rd
60362,Renton,N,RNT,YES,160,0,NA,NA,Talbot Rd S & S 177th St
60363,Renton,N,RNT,YES,160,0,NA,NA,Talbot Rd S & S 37th St
60364,Renton,N,RNT,YES,160,0,NA,NA,Talbot Rd S & S 27th Pl
60366,Renton,N,RNT,YES,160,0,NA,NA,Talbot Rd S & S 23rd St
52081,King County,S,KC,YES,H,0,NA,NA,15th Ave SW & SW 107th St
52120,King County,S,BUR,YES,H,2,NA,NA,16th Ave SW & SW 112th St
52140,King County,S,BUR,YES,H,1,NA,NA,16th Ave SW & SW 116th St
68630,Bellevue,N,BEL,YES,226,1,NA,NA,148th Ave SE & SE 16th St
68640,Bellevue,E,BEL,YES,226,0,NA,NA,Lake Hills Blvd & 148th Ave SE
68650,Bellevue,E,BEL,YES,226,0,NA,NA,Lake Hills Blvd & 150th Ave SE
68670,Bellevue,E,BEL,YES,226,1,NA,NA,Lake Hills Blvd & 154th Ave SE
60367,Renton,N,RNT,YES,160,0,NA,NA,Talbot Rd S & S 26th St
60370,Renton,W,RNT,YES,153 906,0,NA,NA,SW 43rd St & E Valley Hwy
60372,Renton,W,RNT,YES,906,0,NA,NA,SW 43rd St & Lind Ave SW
60821,Federal Way,E,FDY,YES,903,0,NA,NA,S 324th St & 13th Pl S
60830,SeaTac,N,STC,YES,A,1,NA,NA,International Blvd & S 216th St
60840,SeaTac,N,STC,YES,A,1,NA,NA,International Blvd & S 208th St
60850,SeaTac,N,STC,YES,A,1,NA,NA,International Blvd & S 200th St
60860,SeaTac,N,STC,YES,A,1,NA,NA,International Blvd & S 195th St
53526,Kent,S,KNT,YES,183,0,NA,NA,Military Rd S & S 259th Pl
53530,Kent,S,KNT,YES,183,0,NA,NA,Military Rd S & S 264th St
53532,Kent,S,KNT,YES,183,0,NA,NA,Military Rd S & S 268th St
53536,Kent,W,KC,YES,183,0,NA,NA,S 272nd St & Military Rd S
60400,Tukwila,N,TUK,YES,150,0,NA,NA,Andover Park W & Midland Dr
60410,Tukwila,N,TUK,YES,150,1,NA,NA,Andover Park W & Minkler Blvd
60420,Tukwila,N,TUK,YES,150,1,NA,NA,Andover Park W & Corporate Dr N
60428,Tukwila,N,TUK,YES,150,1,NA,NA,Andover Park W & Strander Blvd
60904,SeaTac,E,STC,YES,156,0,NA,NA,S 176th St & 34th Ave S
60906,SeaTac,W,STC,YES,156,0,NA,NA,S 176th St & 34th Ave S
60908,SeaTac,E,STC,YES,156,0,NA,NA,S 176th St & 38th Ave S
60909,SeaTac,W,STC,YES,156,0,NA,NA,S 176th St & 42nd Ave S
60910,SeaTac,N,STC,YES,A,1,NA,NA,International Blvd & S 170th St
60911,SeaTac,W,STC,YES,156,0,NA,NA,S 176th St & 38th Ave S
69882,King County,N,KIR,YES,225,0,NA,NA,84th Ave NE & NE 136th St
69884,King County,N,KIR,YES,225,0,NA,NA,84th Ave NE & NE 138th St
69890,King County,N,KIR,YES,225,0,NA,NA,84th Ave NE & NE 141st St
69900,King County,N,KIR,YES,225,0,NA,NA,84th Ave NE & NE 143rd St
69910,King County,N,KIR,YES,225,0,NA,NA,84th Ave NE & NE 145th St
69920,Kenmore,N,KEN,YES,225,0,NA,NA,84th Ave NE & NE 150th St
60880,SeaTac,N,STC,YES,156 161 A,1,NA,NA,International Blvd & S 188th St
60890,SeaTac,N,STC,YES,156 161 A,1,NA,NA,International Blvd & S 180th St
61510,Federal Way,N,FDY,YES,187,0,NA,NA,35th Ave SW & SW 327th St
55370,Seattle,S,KC,YES,107,0,NA,NA,59th Ave S & S Wallace St
55371,Seattle,S,KC,YES,107,0,NA,NA,68th Ave S & S 118th St
55372,King County,S,KC,YES,107,0,NA,NA,Beacon Ave S & 62nd Ave S
55373,King County,S,KC,YES,107,0,NA,NA,68th Ave S & S 122nd St
55374,King County,E,KC,YES,107,0,NA,NA,S 124th St & 67th Ave S
55375,King County,W,KC,YES,107,0,NA,NA,S 124th St & 67th Ave S
55376,King County,N,KC,YES,107,0,NA,NA,68th Ave S & S 122nd St
55377,King County,W,KC,YES,107,0,NA,NA,Beacon Ave S & 62nd Ave S
55378,King County,N,KC,YES,107,0,NA,NA,68th Ave S & S 118th St
55380,Seattle,N,SEA,YES,107,1,NA,NA,Beacon Ave S & 59th Ave S
55395,Seattle,N,SEA,YES,107,0,NA,NA,Beacon Ave S & 56th Ave S
56280,Seattle,S,SEA,YES,106,0,NA,NA,Renton Ave S & 52nd Ave S
56290,Seattle,S,SEA,YES,106,0,NA,NA,Renton Ave S & 54th Ave S
11300,Seattle,W,SEA,YES,49,0,NA,NA,E Roanoke St & Broadway E
11330,Seattle,N,SEA,YES,49,0,NA,NA,Harvard Ave E & E Shelby St
11356,Seattle,W,SEA,YES,31 32,0,NA,NA,NE 45th St & 17th Ave NE
12712,Seattle,S,SEA,YES,3,0,NA,NA,34th Ave & E Cherry St
1550,Seattle,W,SEA,YES,3 4,0,NA,NA,James St & 4th Ave
1551,Seattle,W,SEA,YES,96,0,NA,NA,S Jackson St & Occidental Ave Walk
39870,Seattle,S,SEA,YES,22,0,NA,NA,41st Ave SW & SW Monroe St
39880,Seattle,S,SEA,YES,22,0,NA,NA,41st Ave SW & SW Southern St
39900,Seattle,E,SEA,YES,22,0,NA,NA,SW Thistle St & 39th Ave SW
39910,Seattle,E,SEA,YES,22,0,NA,NA,SW Thistle St & 37th Ave SW
39920,Seattle,E,SEA,YES,22,0,NA,NA,SW Thistle St & 35th Ave SW
41119,Tukwila,N,TUK,YES,128,1,NA,NA,42nd Ave S & S 144th St
41122,SeaTac,S,STC,YES,128,0,NA,NA,Military Rd S & S 130th Pl
41123,SeaTac,S,STC,YES,128,0,NA,NA,Military Rd S & S 133rd St
12720,Seattle,W,SEA,YES,3,1,NA,NA,E Cherry St & 32nd Ave
12740,Seattle,W,SEA,YES,3,0,NA,NA,E Cherry St & Martin L King Jr Way
12760,Seattle,W,SEA,YES,3,1,NA,NA,E Cherry St & 25th Ave
12790,Seattle,W,SEA,YES,3 4,0,NA,NA,E Jefferson St & 21st Ave
41124,SeaTac,S,STC,YES,128,0,NA,NA,Military Rd S & S 135th St
41125,SeaTac,S,STC,YES,128,0,NA,NA,Military Rd S & S 138th St
41126,SeaTac,S,STC,YES,128,0,NA,NA,Military Rd S & S 140th St
41128,Tukwila,E,TUK,YES,128,0,NA,NA,S 144th St & Tukwila Intl Blvd
42585,Federal Way,E,FDY,YES,182,0,NA,NA,SW 356th St & 21st Ave SW
14961,Seattle,S,SEA,YES,50 56,0,NA,NA,61st Ave SW & SW Stevens St
14962,Seattle,S,SEA,YES,50 56,0,NA,NA,61st Ave SW & SW Admiral Way
14963,Seattle,E,SEA,YES,50 56,0,NA,NA,SW Admiral Way & 60th Ave SW
14970,Seattle,E,SEA,YES,50 56,1,NA,NA,SW Admiral Way & 59th Ave SW
14980,Seattle,E,SEA,YES,50 56,0,NA,NA,SW Admiral Way & 57th Ave SW
16670,Shoreline,N,SHL,YES,346,0,NA,NA,Meridian Ave N & N 170th St
16690,King County,N,SHL,YES,346,0,NA,NA,Meridian Ave N & N 178th St
42650,Federal Way,E,FDY,YES,903,0,NA,NA,SW 340th St & 31st Ave SW
42660,Federal Way,E,FDY,YES,903,0,NA,NA,SW 336th Way & SW 340th Pl
42670,Federal Way,E,FDY,YES,903,0,NA,NA,SW 336th St & SW 337th St
16700,King County,N,SHL,YES,303 346,0,NA,NA,Meridian Ave N & N 180th St
16710,King County,N,SHL,YES,346,0,NA,NA,Meridian Ave N & N 183rd St
16720,King County,N,SHL,YES,303 346,0,NA,NA,Meridian Ave N & N 185th St
16730,King County,N,SHL,YES,346,0,NA,NA,Meridian Ave N & N 187th St
16740,King County,N,SHL,YES,303 346,0,NA,NA,Meridian Ave N & N 190th St
16750,King County,N,SHL,YES,303 346,0,NA,NA,Meridian Ave N & N 193rd St
16760,King County,N,SHL,YES,303 346,0,NA,NA,Meridian Ave N & N 198th St
16770,King County,W,SHL,YES,331 346,0,NA,NA,N 200th St & Burke Ave N
18230,Seattle,E,SEA,YES,31 32,1,NA,NA,W Nickerson St & Queen Anne Ave N
18240,Seattle,E,SEA,YES,31 32,0,NA,NA,Nickerson St & Warren Ave N
18250,Seattle,E,SEA,YES,31 32,0,NA,NA,Nickerson St & Florentia St
18260,Seattle,S,SEA,YES,62,1,NA,NA,Dexter Ave N & 4th Ave N
18270,Seattle,S,SEA,YES,62,1,NA,NA,Dexter Ave N & Halladay St
18295,Seattle,S,SEA,YES,62,1,NA,NA,Dexter Ave N & 6th Ave N
19830,Seattle,N,SEA,YES,128 22 773 C,1,NA,NA,California Ave SW & SW Findlay St
19850,Seattle,N,SEA,YES,128 22 773,0,NA,NA,California Ave SW & SW Dawson St
19861,Seattle,W,SEA,YES,22 773,0,NA,NA,SW Edmunds St & 44th Ave SW
19875,Seattle,E,SEA,YES,50 773,1,NA,NA,SW Alaska St & 42nd Ave SW
23200,Seattle,S,SEA,YES,75,1,NA,NA,5th Ave NE & NE 115th St
23220,Seattle,S,SEA,YES,75,1,NA,NA,5th Ave NE & NE 112th St
23230,Seattle,S,SEA,YES,322 348 61 67 75,1,NA,NA,5th Ave NE & NE Northgate Way
23250,Seattle,S,SEA,YES,322 348 61 67 75,0,NA,NA,5th Ave NE & NE 106th St
23260,Seattle,S,SEA,YES,322 67 75,0,NA,NA,5th Ave NE & NE 103rd St
25200,Seattle,W,SEA,YES,31 32 45 67,1,NA,NA,NE 45th St & Union Bay Pl NE
25201,Seattle,E,SEA,YES,31 32 65 75,0,NA,NA,NE 45th St & University Village AcRd
25202,Seattle,W,SEA,YES,31 32 45 67,0,NA,NA,NE 45th St & University Village AcRd
25210,Seattle,W,SEA,YES,45 67,1,NA,NA,Montlake Blvd NE & NE 45th St
26760,Seattle,N,SEA,YES,40,0,NA,NA,Westlake Ave N & Highland Dr
26770,Seattle,N,SEA,YES,40,0,NA,NA,Westlake Ave N & Galer St
26780,Seattle,N,SEA,YES,40,0,NA,NA,Westlake Ave N & 8th Ave N
26800,Seattle,N,SEA,YES,40,0,NA,NA,Westlake Ave N & Crockett St
28530,Seattle,N,SEA,YES,28E,0,NA,NA,8th Ave NW & NW 70th St
28540,Seattle,N,SEA,YES,28E,0,NA,NA,8th Ave NW & NW 73rd St
28550,Seattle,N,SEA,YES,28E,0,NA,NA,8th Ave NW & NW 75th St
28575,Seattle,N,SEA,YES,28E,0,NA,NA,8th Ave NW & NW 80th St
531,Seattle,N,SEA,YES,124N 131N 132N 17E 21N 24 27N 28E 33 40 5 62,3,NA,NA,3rd Ave & James St
532,Metro King County,N,SEA,YES,599N,0,NA,NA,Pioneer Sq Sta AcRd & Transit Tunnel AcRd
538,Seattle,N,SEA,YES,1 13 14N 2N 3 36N 4 70 7N D E,3,NA,NA,3rd Ave & Columbia St
539,Unknown,N,SEA,UNK,125 C,0,NA,NA,3rd Ave & Marion St
1490,Seattle,E,SEA,YES,106 14 36 7,0,NA,NA,S Jackson St & 8th Ave S
29700,Seattle,W,SEA,YES,44,0,NA,NA,NW Market St & 15th Ave NW
29720,Seattle,W,SEA,YES,44,0,NA,NA,NW Market St & 20th Ave NW
29889,Seattle,E,SEA,YES,31 32,0,NA,NA,NE 45th St & Memorial Way
29891,Seattle,E,SEA,YES,31 32,0,NA,NA,NE 45th St & 19th Ave NE
1500,Seattle,W,SEA,YES,1 106 14N 36 7,0,NA,NA,S Jackson St & 8th Ave S
1510,Seattle,W,SEA,YES,1 106N 14N 36 7,0,NA,NA,S Jackson St & Maynard Ave S
2620,Seattle,E,SEA,YES,2,1,NA,NA,W Galer St & 5th Aly W
2630,Seattle,E,SEA,YES,2,1,NA,NA,W Galer St & 2nd Ave W
2660,Seattle,S,SEA,YES,13 2,1,NA,NA,Queen Anne Ave N & W Highland Dr
